hour,current_a,truth_degradation_pct,open_loop_degradation_pct,prediction_degradation_pct,posterior_degradation_pct,posterior_std_pct,observation_degradation_pct,corrected,monotonic_projection
662,195.0,1.494816,1.29984,1.496769219862,1.496769219862,0.069592044636,,False,False
663,195.0,1.497116,1.30184,1.498769219862,1.498769219862,0.071633833742,,False,False
664,195.0,1.499416,1.30384,1.500769219862,1.500769219862,0.073619016542,,False,False
665,270.0,1.501716,1.30584,1.502769219862,1.502769219862,0.075552055277,,False,False
666,270.0,1.504016,1.30784,1.504769219862,1.504769219862,0.077436855028,,False,False
667,270.0,1.506316,1.30984,1.506769219862,1.506769219862,0.079276856501,,False,False
668,270.0,1.508616,1.31184,1.508769219862,1.508769219862,0.081075109847,,False,False
669,270.0,1.510916,1.31384,1.510769219862,1.510769219862,0.082834334045,,False,False
670,270.0,1.513216,1.31584,1.512769219862,1.512769219862,0.084556965158,,False,False
671,270.0,1.515516,1.31784,1.514769219862,1.514769219862,0.086245195905,,False,False
672,270.0,1.517816,1.31984,1.516769219862,1.542559926268,0.028391974858,1.545564051496,True,False
673,0.0,1.517816,1.31984,1.542559926268,1.542559926268,0.028742029093,,False,False
674,0.0,1.517816,1.31984,1.542559926268,1.542559926268,0.029087870949,,False,False
675,0.0,1.517816,1.31984,1.542559926268,1.542559926268,0.029429648934,,False,False
676,0.0,1.517816,1.31984,1.542559926268,1.542559926268,0.029767503025,,False,False
677,90.0,1.52237,1.3238,1.546519926268,1.546519926268,0.034270361778,,False,False
678,90.0,1.52467,1.3258,1.548519926268,1.548519926268,0.038246714321,,False,False
679,90.0,1.52697,1.3278,1.550519926268,1.550519926268,0.04184691884,,False,False
680,90.0,1.52927,1.3298,1.552519926268,1.552519926268,0.045161023864,,False,False
681,195.0,1.53157,1.3318,1.554519926268,1.554519926268,0.048248021062,,False,False
682,195.0,1.53387,1.3338,1.556519926268,1.556519926268,0.051149046877,,False,False
683,195.0,1.53617,1.3358,1.558519926268,1.558519926268,0.053894141207,,False,False
684,195.0,1.53847,1.3378,1.560519926268,1.560519926268,0.056506034337,,False,False
685,195.0,1.54077,1.3398,1.562519926268,1.562519926268,0.059002418395,,False,False
686,195.0,1.54307,1.3418,1.564519926268,1.564519926268,0.061397384606,,False,False
687,195.0,1.54537,1.3438,1.566519926268,1.566519926268,0.06370237277,,False,False
688,195.0,1.54767,1.3458,1.568519926268,1.568519926268,0.065926821223,,False,False
689,270.0,1.54997,1.3478,1.570519926268,1.570519926268,0.068078625255,,False,False
690,270.0,1.55227,1.3498,1.572519926268,1.572519926268,0.070164468761,,False,False
691,270.0,1.55457,1.3518,1.574519926268,1.574519926268,0.072190069515,,False,False
692,270.0,1.55687,1.3538,1.576519926268,1.576519926268,0.074160364054,,False,False
693,270.0,1.55917,1.3558,1.578519926268,1.578519926268,0.076079649425,,False,False
694,270.0,1.56147,1.3578,1.580519926268,1.580519926268,0.077951693481,,False,False
695,270.0,1.56377,1.3598,1.582519926268,1.582519926268,0.079779821864,,False,False
696,270.0,1.56607,1.3618,1.584519926268,1.582519926268,0.028155999486,1.536896595378,True,True
697,90.0,1.56837,1.3638,1.584519926268,1.584519926268,0.03288029451,,False,False
698,90.0,1.57067,1.3658,1.586519926268,1.586519926268,0.037006313341,,False,False
699,90.0,1.57297,1.3678,1.588519926268,1.588519926268,0.040716344226,,False,False
700,90.0,1.57527,1.3698,1.590519926268,1.590519926268,0.04411546381,,False,False
701,90.0,1.57757,1.3718,1.592519926268,1.592519926268,0.047270790211,,False,False
702,90.0,1.57987,1.3738,1.594519926268,1.594519926268,0.050228289511,,False,False
703,90.0,1.58217,1.3758,1.596519926268,1.596519926268,0.053021076254,,False,False
704,90.0,1.58447,1.3778,1.598519926268,1.598519926268,0.055673943521,,False,False
705,195.0,1.58677,1.3798,1.600519926268,1.600519926268,0.058206025867,,False,False
706,195.0,1.58907,1.3818,1.602519926268,1.602519926268,0.060632457539,,False,False
707,195.0,1.59137,1.3838,1.604519926268,1.604519926268,0.06296545376,,False,False
708,195.0,1.59367,1.3858,1.606519926268,1.606519926268,0.065215042952,,False,False
709,195.0,1.59597,1.3878,1.608519926268,1.608519926268,0.067389578477,,False,False
710,195.0,1.59827,1.3898,1.610519926268,1.610519926268,0.069496105986,,False,False
711,195.0,1.60057,1.3918,1.612519926268,1.612519926268,0.07154063326,,False,False
712,195.0,1.60287,1.3938,1.614519926268,1.614519926268,0.073528332412,,False,False
713,270.0,1.60517,1.3958,1.616519926268,1.616519926268,0.075463694101,,False,False
714,270.0,1.60747,1.3978,1.618519926268,1.618519926268,0.077350646974,,False,False
715,270.0,1.60977,1.3998,1.620519926268,1.620519926268,0.079192651473,,False,False
716,270.0,1.61207,1.4018,1.622519926268,1.622519926268,0.080992774415,,False,False
717,270.0,1.61437,1.4038,1.624519926268,1.624519926268,0.082753748963,,False,False
718,270.0,1.61667,1.4058,1.626519926268,1.626519926268,0.08447802334,,False,False
719,270.0,1.61897,1.4078,1.628519926268,1.628519926268,0.086167800758,,False,False
720,270.0,1.62127,1.4098,1.630519926268,1.629454287564,0.028389412989,1.629329946248,True,False
